address,balance,total_received,total_sent,n_tx,final_balance,unconfirmed_balance,final_n_tx,num_txrefs,total_confirmations,avg_tx_value,label,category
1EJygrTV4Fzr3qQHoNZaUmuQeSXffz4TEF,0,49061912,49061912,8,0,0,8,8,2862427,12265478.0,0,exchange
1EkDk3GjR8itvgZNVFzCghreWjnFoc3M6P,0,14944940000,14944940000,113,0,0,113,150,97532968,199265866.66666666,0,coinjoin-like
1Ekf8YwVip6QDTtgMadBFAE871UtgzHSvi,0,2103744,2103744,2,0,0,2,2,763245,2103744.0,0,services
1EKG2gjkp1qHRpD9h9UZSThrMh6S72DhLx,0,128464865,128464865,172,0,0,172,172,69327502,1493777.5,0,exchange
1EKKTTbnfSujSCVXWhXqTrPjQCj8EuamtY,0,4914,4914,18,0,0,18,18,6404323,546.0,0,exchange
1EkKuhY9hdNCSCqH4P7jdox1RtSYpynkqP,0,6433967765,6433967765,74,0,0,74,74,33380678,173891020.6756757,0,exchange
1EKMeta4oMyDxXKA1b5P11sax2TH2PAFrX,0,888791,888791,2,0,0,2,2,762415,888791.0,0,miner
1EKno7RJ2w6d5gqUsLbdLaJDar68mhgJ4G,0,474860406,474860406,492,0,0,492,200,72696968,1258733.29,0,exchange
1Ekwuf6feqLwYBFvqN8aLzousP5ZhDT6AQ,0,77166695902,77166695902,1673,0,0,1673,200,90989261,45433058.24,0,coinjoin-like
1ELGjuymRXmfLHFy13zgVJNWMXhcK5pBRx,0,64723668,64723668,4,0,0,4,4,1539185,32361834.0,0,miner
1ELvn4hNTGBxk4mYrfTT4MCM2uefP6KVr8,0,430000,430000,2,0,0,2,2,762974,430000.0,0,services
1EM3jSEdfrJGxtTVAdBLA6Nt1Heh7RtuZM,0,331764542,331764542,90,0,0,90,154,47740620,4308630.415584415,0,miner
1Em7ixogpS23JHBReY7V4m6G6WiBGxvD3V,0,1430881,1430881,2,0,0,2,2,762427,1430881.0,0,miner
1Emgk7kwkXPud8sduYRjSf5S2iWTwBiVNi,0,5730,5730,15,0,0,15,20,4877697,573.0,0,services
1emif5m5em28QCAQSrcTXjNLziuhZVeFy,0,430842548,430842548,100,0,0,100,118,62942543,7302416.06779661,1,gambling
1EMK93tRsA6136hkkPP3hzvXywa3TJ8pTw,0,400000,400000,2,0,0,2,2,762432,400000.0,0,miner
1EMmyDda471oC8uCMonJfFnSxYXNJefgfq,0,100000000,100000000,2,0,0,2,2,762418,100000000.0,0,miner
1EmtFcqCcY8vMncU8H1KrV95LM7Gy8DJ45,0,2498316870,2498316870,7066,0,0,7066,200,44055822,51791.78,0,miner
1EmX26yfL5ccY678p2szKv3prZnFMSAkFk,0,1541265492,1541265492,120,0,0,120,122,46156991,25266647.409836065,0,miner
1EMXDaydMB93C9Nnx9oLnmGaJ4i8t7T7Ux,0,118677972,118677972,53,0,0,53,54,26408107,4395480.444444444,1,gambling
1EMZjJ9iEmaMUMtJqBiPRo7MBAspQUyoG9,0,65293240,65293240,16,0,0,16,16,5752784,8161655.0,0,miner
1EMZsTjfh2tGGsR75yFQmCvZf1vLu84BQP,0,2352813,2352813,75,0,0,75,76,29051703,61916.13157894737,0,miner
1EnagsVB8s1e9exmmGQwnQPsQKecnTWfhx,0,9834320414,9834320414,1191,0,0,1191,200,103458965,12518335.26,0,coinjoin-like
1EnCvAtVkNo8f7b4b2A5Xvf8Bpw64T2bvo,0,96825438,96825438,118,0,0,118,118,44011059,1641109.1186440678,0,services
1ENDiE6jXveaE6WScg5daS22PKKvJYxcxZ,0,42195142,42195142,4,0,0,4,4,1721255,21097571.0,0,exchange
1EnhBFQUdjfBAiQL1RrJETaydsSVUMiEko,0,12277,12277,2,0,0,2,2,1006702,12277.0,0,coinjoin-like
1EnJRgtw27sxDm3mY462Qxj9Strvzf6dRb,17580529,18040019,459490,3,17580529,0,3,3,1627831,6166503.0,0,services
1EnNL38DZHFwzCoGqyuWeGw2NkAghN2bqR,49140,5001114083,5001064943,226,49140,0,226,200,76669838,43783922.93,0,exchange
1enpddhCANBy49dpoYGpubJF3mNKErEWd,0,52400000,52400000,6,0,0,6,6,2283350,17466666.666666668,0,exchange
1EnUSJvHDucYnCkkUUuNXLqgUWbvGpofdF,0,187157823,187157823,80,0,0,80,80,25435056,4678945.575,0,miner
1Eo1Ssfg4eYrE9omUzZqhSviiRiqARrbJS,0,61888321,61888321,647,0,0,647,200,66432534,159984.795,0,services
1Eo6UHSTfV2TXyqab1mqfhNkYDR8CdQMDU,0,197055749,197055749,10,0,0,10,10,3781372,39411149.8,0,miner
1EoiJA3ZcMeiTGDthyf7cqyuP8gUdziNiK,0,117776790,117776790,36,0,0,36,36,11367965,6543155.0,0,miner
1EoVzUEEzEMQRtto8QAeF1zG42xs8i5uXi,0,2523042,2523042,6,0,0,6,6,2297339,841014.0,0,miner
1EP2Yj7poJrVabpcX9UQtDbHQ3K9WU8iwg,0,3272654131,3272654131,91,0,0,91,152,69452774,43061238.565789476,0,coinjoin-like
1EpFZD223cYt8r2smhenGs5XERk8hgtfpy,0,3230586373,3230586373,124,0,0,124,124,72154948,52106231.82258064,0,coinjoin-like
1EPmfZb6E6p7o6S6aXqwsnk1bbMBL3tiFN,0,546,546,2,0,0,2,2,762413,546.0,0,exchange
1EpoRJ6j3x1tXEjk2sCrLcQpKUyT8WbG1W,0,57000000,57000000,18,0,0,18,18,6900473,6333333.333333333,0,miner
1EpqgqnYZt5kZMYHxkCXEufJo5rnrwM2BL,0,2396917445,2396917445,10,0,0,10,10,4522920,479383489.0,0,exchange
1EPU2wozbMB6QTWuAjS1LZCjEhQnxEbSAR,7434788,19387733,11952945,3,7434788,0,3,3,1583782,10446892.666666666,0,services
1Eq6qjy4xvhoUZt89bZXBDsGPpeYmjLu7R,0,758359,758359,132,0,0,132,142,82719270,10681.112676056338,1,gambling
1EQCKdnZWEzCQAvMoXc6cP6YQv2ofcwTbE,0,398870,398870,2,0,0,2,2,762817,398870.0,0,services
1EQmqGHDihvuEvSWnJ7szqk3j5PgH1Rt1m,0,1812395,1812395,8,0,0,8,8,2918596,453098.75,0,miner
1EqnvXZAguDA7xgvtoqy6QN2PSk4ryR4Fe,0,16890000,16890000,2,0,0,2,2,762321,16890000.0,0,miner
1EqsJMNyCA8efy5gRg6FEShauKxiwiiTeb,0,11576175,11576175,9,0,0,9,10,5290722,2315235.0,0,services
1EQtt7NTCkvCMqFo2Pk2caAUbtNWZRM865,0,1652187849,1652187849,54,0,0,54,60,31444018,55072928.3,1,gambling
1EQvC2aWHz96ZAKB9FWeoX9N7DT6CyGgfr,0,140144758,140144758,32,0,0,32,32,10814967,8759047.375,0,miner
1Er5igFW5ySVgmZajnpUAVepqgN6rheCTe,0,50600000,50600000,4,0,0,4,4,2014690,25300000.0,0,coinjoin-like
1Er7nEvtD9pAH7BpSuRZyxWRUgAwfMGPWu,0,333907380,333907380,1010,0,0,1010,200,60896179,322978.415,0,exchange
1ERF8VsP5Na9ApYAWHJ8sVfeFWFL7ZZpMf,0,119021024,119021024,18,0,0,18,18,6813561,13224558.222222222,0,exchange
1ErFPucR79ALhkTrKnDaUHhdf2od5wQBBs,0,465947628,465947628,46,0,0,46,86,37145317,10835991.34883721,0,coinjoin-like
1ErriYwrigKvFaoAPgiB38xkLNAyn85w91,0,5615134,5615134,12,0,0,12,12,3318186,935855.6666666666,0,miner
1ErSPkXKfdVgjseia1psccr6ng4zbyLNSE,4098,3753737444480,3753737440382,22413,4098,0,22413,200,64371908,584051827.31,0,services
1eRXm5ohyyHGYh542QqPGzqXDDLNTbUkD,0,11033600,11033600,6,0,0,6,6,2342345,3677866.6666666665,0,miner
1Es2n7nAyG3k4Hqj9WZC1cEL4KZjNLqSLN,0,11615140400,11615140400,22,0,0,22,22,8316229,1055921854.5454545,0,miner
1Es2xUwuu2bUQe1uzDng96fkpQQkoS8k4p,0,21344273,21344273,8,0,0,8,8,2722509,5336068.25,1,gambling
1Es4Ad7vWfbhGGfx97PTuJ5uGJx5BbEDCD,0,8079538422,8079538422,93,0,0,93,94,54359072,171905072.80851063,0,coinjoin-like
1Es8cnpjzMmbnCErRBsGQUAqwQ5sQ8s3mG,0,1285400,1285400,2,0,0,2,2,763273,1285400.0,0,services
1Esa9cThzf3LJ4sURgVpZDDqhtuPBuVsWV,0,214955,214955,4,0,0,4,4,1524834,107477.5,0,miner
1EsHTP5ub3kYwWUv97emKr3vWJt4VGNM4z,0,158190900,158190900,10,0,0,10,10,3976910,31638180.0,0,exchange
1ESiBSdijQhzvEk961tCVhkkaBnpZGnvz3,0,1907103,1907103,6,0,0,6,6,2277306,635701.0,0,exchange
1EsicoEnjnhg2oLGhpfFzHmkQwfdjYVPE6,0,5175526200,5175526200,76,0,0,76,128,63079728,80867596.875,0,coinjoin-like
1ESnTn4CRWEJDWRD6m8eGk2qYzQhqZ4kt4,0,425969050,425969050,55,0,0,55,64,37662431,13311532.8125,1,gambling
1ESomgc4hUMFrxphWDdQN4UeRBUzf1hkwa,0,22592031440,22592031440,208,0,0,208,200,104407058,224690397.83,1,gambling
1EsPNXDD6o6htubRwdUbLcYf3kZiasEWn,0,667015387,667015387,20,0,0,20,20,7921572,66701538.7,0,exchange
1ET3TawrDXQqiQTSeHqJBEiR9sYMuYy4vs,0,1107379797,1107379797,65,0,0,65,66,25283077,33556963.54545455,0,miner
1EtBD2z1i46op4Uu9eKjEJfc7N47Zwfeg3,0,201283050016,201283050016,543,0,0,543,200,75524271,445032000.0,0,exchange
1Etsyj7AcViKQFX71awbzVts1dDJt6aZKH,0,4797919573,4797919573,4437,0,0,4437,200,22691592,1064102.9,0,miner
1EtW1jh56r2YfYuhi4rukqrEPWG6uLPSqo,0,33802700,33802700,4,0,0,4,4,1524540,16901350.0,0,exchange
1Etw2fR79GUyPmQQd1UPMT2g5VJXBBFRAW,0,74112538,74112538,126,0,0,126,126,47908936,1176389.492063492,0,miner
1ETzuaj4mYd1PG6gW6NiUr9RR5XJxSwV26,0,407790820,407790820,7,0,0,7,12,6942789,163729862.0,0,coinjoin-like
1Eu9yj1RLNdGt4iTznGuNZd6YWEswUzcmH,0,2117388000,2117388000,294,0,0,294,200,85467565,10161880.0,1,gambling
1EUEq1L7pirkptywyGQCFgHdpZ6v1FP9nV,0,1014942,1014942,2,0,0,2,2,762396,1014942.0,0,miner
1EuFq8Xw2nttXqXWwMKzLHbku4Gi1JbVx7,0,5000000,5000000,2,0,0,2,2,762433,5000000.0,0,miner
1EuKKP7jL2JwrZU4DpYYVYpLDBcAHXeGPy,0,2968205,2968205,2,0,0,2,2,762402,2968205.0,0,miner
1EuLmKJZ7efZ8BR1YZti22bF2N7dAXv3yu,0,994255000,994255000,120,0,0,120,122,69803921,16299262.295081967,0,coinjoin-like
1EupTyPpSChQTXEzttyZGbdkyriA6NrPhp,0,243400755,243400755,16,0,0,16,16,5208617,30425094.375,0,miner
1EURPc7WYiM9LLqFZfS6hX5RqwFgV8o8eo,0,2730,2730,2,0,0,2,2,762406,2730.0,0,exchange
1EV32vZigyYDqAnAiRy59DNwHq1dDakaZP,0,96422981870,96422981870,348,0,0,348,200,76620511,356524895.19,0,exchange
1EV38cr5kUeKyEiJ7tyjVxfVMMnVYkmiXp,0,9060406051,9060406051,478,0,0,478,200,70991763,44287616.82,0,exchange
1EV7HYbshmPv81RPgcfM8SRYff9usf3iZc,0,27947712223,27947712223,406,0,0,406,200,66429560,149950300.0,0,exchange
1EVL6Z3GCisMsXDe6R1sY9ovXD27EsWPxR,0,115169176,115169176,20,0,0,20,20,6497105,11516917.6,0,miner
1eVMWYqMWHMRhg2N91DUSPvs3mKfU5pR7,0,7430483772,7430483772,59,0,0,59,62,24803077,239693024.9032258,0,exchange
1EvP67zEbP6VJDvbvoKDZxz1JcGUnkh7rd,0,193246702,193246702,81,0,0,81,88,53086102,4391970.5,1,gambling
1EvQPPDWwSExJ7d9nXZyc4V6K5un2a5xtn,1092,13650,12558,24,1092,0,24,24,9136447,1092.0,0,exchange
1Ew41fEA3oKvcyCVufY1PdmTAGM5tCf9pS,0,83559350,83559350,2,0,0,2,2,1006825,83559350.0,0,coinjoin-like
1EW7MsVmqwPrgmtmzfmcQxeXPMN1ak2XQj,0,50507741,50507741,195,0,0,195,198,101076812,511088.29292929295,1,gambling
1Ewa2uEx9gCBjkUfi4XTMscmi5rHz9XMF9,0,9727107,9727107,24,0,0,24,28,10170258,694793.3571428572,0,exchange
1EWahXPzz9HRiQa7D7rMAMMTwJFvoU6zHY,0,103322583,103322583,20,0,0,20,20,6300229,10332258.3,0,miner
1EWAVEGP3yQmunPpSn8GLsE1CHar2NuzAj,0,167101000,167101000,8,0,0,8,8,3049288,41775250.0,0,miner
1EWF8g7D3aUi1CGhefKcY7F3DSwtJZcamD,0,5737775390,5737775390,128,0,0,128,128,73643582,89652740.46875,0,coinjoin-like
1EWGKH3m1vxAxu6HumXcMjhRPuTHdDEZYW,0,305231940,305231940,179,0,0,179,196,102520609,3114611.6326530613,1,gambling
1EwKgEjKzXZ55yhwegjKJ3vYFYkw6gEJWB,0,1681304665,1681304665,42,0,0,42,42,14348535,80062126.90476191,0,miner
1EwMaSW7YcCa1KTCP15kVy3YGkKzg1PnUE,0,26261699,26261699,374,0,0,374,200,68149169,138791.38,0,miner
1EWqz31B2cWcFkaMPBRF4LVmHVMSpybLxK,0,979979,979979,2,0,0,2,2,762510,979979.0,0,miner
1EwSiwVyor4oXtr7jtYLxTPKxU3ZgxLfvU,0,800000,800000,8,0,0,8,8,3048134,200000.0,1,gambling
1EwYz4z8WLG24pyLHZq8BETQ2rrWjybMe,0,42032278,42032278,40,0,0,40,42,23276016,2001537.0476190476,1,gambling
1EWyzrcnZMNEwQWxVqRZTbKU896QubJx1g,0,23850000,23850000,4,0,0,4,4,2070533,11925000.0,0,services
1Ex5c2DD2Tpt526Fv4x7bMzGwXSqpM9fkE,0,242100000000,242100000000,198,0,0,198,215,147125628,1809302325.5813954,0,coinjoin-like
1EX8j4CKp8QK4dySuodUP8kvWvKpTHfWJx,0,344751011,344751011,679,0,0,679,272,156871235,644757.3933823529,1,gambling
1EXaHYQYpFvjpERkrCtjB8t3PEXyLZSVN4,0,1804386974,1804386974,57,0,0,57,72,30846617,50121860.38888889,0,exchange
1EXrqZTNudnzmxtbQDvEQG31ZP2ghbRkES,0,2936109506,2936109506,101,0,0,101,164,75930731,35806213.487804875,0,coinjoin-like
1EXU4K1o7iyDwqRoKQhYrWB7tx54PfZbBT,0,846300077,846300077,1303,0,0,1303,200,86188799,459910.0,1,gambling
1EXvnuRqFeoWhT91KbB92JrkVN8HzwdbMj,0,72735379736,72735379736,49,0,0,49,58,32852648,2508116542.62069,0,mining_pool
1ExVPowy2fXnJRHo19pe1KhsZFR1e24bd5,0,9450000,9450000,6,0,0,6,6,2293780,3150000.0,0,miner
1EXZfWF52T7jGuCfTNTZPMA5U8oLSDU9rk,0,47138180,47138180,78,0,0,78,106,34345598,889399.6226415094,0,exchange
1EY61egUgtXHLiFRJ5xKUs11rXrmDxa8pq,0,7381238,7381238,4,0,0,4,4,1535400,3690619.0,0,miner
1Ey9DV7R7pn4h1oau54zaMxNJXSJdTayr8,0,2578596179,2578596179,707,0,0,707,202,114996376,4311763.267326733,1,gambling
1EYEqbjPSvsNq8mvLKzYsVUhzTqdDuaLJP,0,63561315,63561315,30,0,0,30,38,12864824,3345332.3684210526,1,gambling
1EYgZMtKE1X8vXN9XQpyePLySK3cfzshvh,0,418400,418400,2,0,0,2,2,762950,418400.0,0,services
1eYhnkHpiRoGseJA5E91ca4pkQ6Px7dt4,0,1820131,1820131,6,0,0,6,6,2298901,606710.3333333334,0,services
1EYHvmHv92rK6PD4tbNUWzTvL3vtp8Vwhw,0,6266142,6266142,2,0,0,2,2,762531,6266142.0,0,exchange
1EYj8J3gQj7pD3aYEXR3BqgkAAn6N7qg8G,0,346437450,346437450,34,0,0,34,34,12901192,20378673.529411763,0,miner
1EyPkH5vqHBtnRH9HM3VMbjZuMB8ZFAiyJ,0,27960000,27960000,34,0,0,34,34,13176958,1644705.8823529412,0,services
1EyqyCyzfivZzXrBGBcY8tEqu8evnNcQmF,0,25175699732397,25175699732397,3879,0,0,3879,201,52076376,4036424664.2985077,0,exchange
1EyU8TBZQ8jxsBHksTNNWN7nqLJ4yVPqXk,0,814639,814639,2,0,0,2,2,762513,814639.0,0,miner
1EyXvP7gJdRHVvWc37Z8QMeKkzEmfB4S9A,0,542091903,542091903,3049,0,0,3049,200,71081032,815336.11,0,services
1Ez2RN1W8MVigKp75VuEijZQtCmYhDvraJ,0,323223324,323223324,547,0,0,547,200,71937211,149372.85,1,gambling
1EzBxYj582fjfdpnRXWaWkj1TrYyqGLMzZ,0,212112524,212112524,2,0,0,2,2,1061569,212112524.0,0,coinjoin-like
1EzEfjjomSWJSfw51bLzswoJ1a8Jp6AN2W,0,33300833,33300833,6,0,0,6,6,3105567,11100277.666666666,0,services
1EzKaQULYM5XCVbFUQ45BbgaPFVZP4j1d,0,27952324318,27952324318,127,0,0,127,130,53148296,430035758.73846155,0,exchange
1EZQ6HuoArRESR8SNSeftQzFRfCA11m8Bg,0,5355590,5355590,6,0,0,6,6,2285842,1785196.6666666667,0,miner
1EZYY89EGrbNpzRdfqDjTGxfNHqeVzpt9,0,14539697,14539697,6,0,0,6,6,2304701,4846565.666666667,0,miner
1F126im8cNqe5Y3dARbEtBYxWN4t9qw9nt,0,1607760,1607760,2,0,0,2,2,762692,1607760.0,0,services
1F14GhMGCJ57PrLYNzyTDipSwugtHNogGD,0,20043232,20043232,8,0,0,8,8,2752481,5010808.0,0,miner
1F15cEJktnJut1RkUmNyP1Lhk9FNfjrg39,0,17504174,17504174,12,0,0,12,12,4653560,2917362.3333333335,0,miner
1F1chtz2GnQNguzjQApAGakTyYNiEjt5hi,0,43810535,43810535,233,0,0,233,200,102429587,422971.86,1,gambling
1F1cyvDgj5WXmf9Uweenuz5E7AADMJizFp,0,59710000,59710000,6,0,0,6,6,2316143,19903333.333333332,0,miner
1F1dhkyDdkrGrUwNwTeEmyPhBG4EaqfpBL,0,968584988,968584988,1790,0,0,1790,201,73295026,901396.4875621891,0,services
1F1FMnXsdaVsdmaFzrYrZGmf5XZbwenUhj,0,415060102,415060102,10,0,0,10,10,3334433,83012020.4,0,exchange
1F1KqHJmHZVVFtGZyyKXsjFH3iQ1nsjH6w,0,847728,847728,2,0,0,2,2,762531,847728.0,0,miner
1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,0,2359825871455,2359825871455,1285,0,0,1285,200,100453428,2525609187.42,0,mining_pool
1F1mjQxDbV39awqzCSDnZaacE7kPDBkLXp,0,43096145,43096145,18,0,0,18,18,6836582,4788460.555555556,0,exchange
1F1NeLjsAh1SKAnMfauFpm2yJ1f7VVbkYW,0,13632154426,13632154426,41,0,0,41,42,23292710,649150210.7619047,1,gambling
1F1omsdDS6RRA8NhsM5gLKLK238MbbuwrK,0,95273923,95273923,16,0,0,16,16,6152781,11909240.375,0,miner
1F1RjozKwUVNjSzKYdssAaMqs4csbWctkN,0,308082136,308082136,43,0,0,43,46,20814174,13394875.47826087,1,gambling
1F2EegnTKEDYSELiLE3ZHuvGmWryHvCQYn,0,221200,221200,2,0,0,2,2,762513,221200.0,0,services
1F2SiesGNvs4yqrZf3zhA7jgEhTyuKMA9,0,1701887,1701887,6,0,0,6,6,2159812,567295.6666666666,0,exchange
1F2Zddo7JpFKtw9LujNFrf4fARP7sJRNrg,0,146205266,146205266,34,0,0,34,34,14221857,8600309.764705881,0,miner
1F3fDoYXqJpFGmaiN2WdU4bYAbuUM53MiT,0,358917204,358917204,486,0,0,486,200,77604169,1102054.875,0,exchange
1F3g6fKyzUtEUFETY5tSafieBn5JgXeaBD,0,8096719,8096719,4,0,0,4,4,1525440,4048359.5,0,exchange
1F4FGvQJi7GqFir2GwwW8wcKpLhozYLa92,0,417091274,417091274,30,0,0,30,30,11244623,27806084.933333334,0,miner
1F4GmGFxGSB2uUgKndvHbFytjB8D3FL829,0,656680000,656680000,9,0,0,9,10,5036010,131336000.0,0,coinjoin-like
1F4uBhKLYA1oHaxvgytXsDzp4T38QnF5do,0,421661640,421661640,10,0,0,10,10,3960640,84332328.0,0,exchange
1F4w2HsH2zYyDgjhyGwmQaTqJ1fjb4zJbA,0,2000000,2000000,2,0,0,2,2,762510,2000000.0,0,services
1F4WXdqcsCCppqazJvhqgJucdK3pwqruG9,0,555631,555631,2,0,0,2,2,762514,555631.0,0,services
1F5ajan2B8DnepaWDNtZPZ8DAyjLQCPL17,0,1657000,1657000,2,0,0,2,2,762514,1657000.0,0,services
1F5GVuZrmxFz7jb9uhfjQN3p1ssHcyuNiD,0,6266142,6266142,2,0,0,2,2,762531,6266142.0,0,exchange
1F5z89dmmuLNNSvNPJJ1dgfJ8kjnzgd3kG,0,150000000,150000000,2,0,0,2,2,1006812,150000000.0,0,coinjoin-like
1F6afAF5T8yQanfV8A5daew4VndoYxFGR1,0,326068631,326068631,32,0,0,32,32,12490818,20379289.4375,0,miner
1F6JsHULb6st5nrTt5x1Htb9WvZ8oWHyeF,0,3447733707,3447733707,86,0,0,86,92,53398505,74950732.76086956,0,coinjoin-like
1F6jzJKkU2iL8LfVqPmVaNvj3259ykRk2k,0,289016514,289016514,112,0,0,112,114,70316287,5070465.157894737,1,gambling
1F6k6avkQRMNP886CbgXiwV8iSxBR5Sn8J,0,1988400838,1988400838,167,0,0,167,174,60445387,22855182.04597701,0,miner
1F6Nu89P2cNSsg4NtsRqCKZdXwnkKLyNLT,0,623447946,623447946,941,0,0,941,200,72838908,3119614.3,0,exchange
1F7CNjA8bCVM6J25N8GomA9ZVA9dgsvNFJ,0,38177787,38177787,98,0,0,98,100,37622221,763555.74,0,miner
1F7CpGQaUE9psRKyoWTx4Bubx4JJjrLbd3,0,346116303,346116303,80,0,0,80,80,29718090,8652907.575,0,miner
1F7LH13NZhmocfAr2MRmtZUtJ7xPas3wdM,0,287202546,287202546,202,0,0,202,208,80390022,1777276.4134615385,0,miner
1F7nSLiEyQLNBGJRo1giiTh1FKXytpTkh7,0,2287520,2287520,10,0,0,10,10,3915781,457504.0,0,miner
1F7pXgzLN6ZxjykTV3pciCisXGv3AQC6p1,0,150000000,150000000,2,0,0,2,2,1006800,150000000.0,0,coinjoin-like
1F7QswNmcmghPH88skquTRRUNoWRNDgHVT,25116,126717891280,126717866164,1089,25116,0,1089,200,57997518,693720505.76,0,exchange
1F7xUH82gkqhLX96ogzvSHj4fD75FNg7gQ,0,61535959,61535959,372,0,0,372,200,74414935,329786.71,0,miner
1F8L8DfyFTfJ3TQc9UQ4GRT9WLiFihzzVS,0,51593016,51593016,25,0,0,25,26,10430156,3968693.5384615385,0,exchange
1F96JQTUhDXas4HGAohkxUGpw7F3ttMkfn,0,372144961,372144961,56,0,0,56,56,18986815,13290891.464285715,0,miner
1F97fqoGCLuRPqeJ7v1kJfZtDRyjRECTJA,0,24283599,24283599,2,0,0,2,2,762471,24283599.0,0,miner
1F9gNm5qs5Fp1Pxm12hmkchtA3WuPfftzk,0,697813079,697813079,105,0,0,105,118,69892684,11827340.322033899,1,gambling
1F9mAw973GKGyGQz7QC9RnKNcQFoe9Cvp5,0,2266751132,2266751132,84,0,0,84,86,52961675,52715142.60465116,0,coinjoin-like
1F9nKhmcnRqSs3kZ8xgo6kYLpx1oRqiiPE,0,694145000,694145000,42,0,0,42,46,26321028,30180217.391304348,1,gambling
1FA1N1YzKMt2pmFKjMVZ1MNpJZRmYcaoe1,0,119227814,119227814,9,0,0,9,10,3850626,23845562.8,0,miner
1Fa1WGjtCNgNmsKYziFe8g195epnx4ppbp,0,1030055486,1030055486,161,0,0,161,170,31882175,12118299.835294118,0,miner
1FA3NCzxD9JwAp2DcLBNdPL5kteeCdNaEy,0,462995604,462995604,35,0,0,35,36,14425316,25721978.0,0,exchange
1FA6XDZryDxWtUb6EH2cKdyPgituurUyBS,0,64441120,64441120,28,0,0,28,28,11018723,4602937.142857143,0,miner
1FA8qhhjg5YmBoCEEY6WdNvUcCYwEyWxVd,0,86226142,86226142,10,0,0,10,10,4685841,17245228.4,0,exchange
1FabrLtFFBJCHiFDFoH5erCtD3b3rdtZQK,0,484439069,484439069,56,0,0,56,58,17972159,16704795.48275862,0,miner
1FaBXHdkLvA5eTHRV9bvgdBXhWEe8BTFzu,0,282570666,282570666,140,0,0,140,196,67822787,2883374.1428571427,0,exchange
1FadDQWq27kyoWkwWYmNBaZvN9qFz4Dsuj,0,1246013575583,1246013575583,507,0,0,507,268,145588588,2486151543.0858207,0,mining_pool
1FATiV9VJpAqqLdWvVdsKnDGazzTV9BHaL,0,1851758865,1851758865,64,0,0,64,66,21449325,56113905.0,0,exchange
1FaXuy15TxFbEpBSFjX5BXTg5T36c5bHLe,0,93779618,93779618,34,0,0,34,34,13021742,5516448.117647059,0,miner
1FB6vygzXhZ5yZgvgsRSPKce3gvEy1mYap,0,50913824,50913824,12,0,0,12,12,4654436,8485637.333333334,0,exchange
1Fb9HPuxayJfqzDh1an8FEa2jtMdqPGViQ,0,12000000,12000000,2,0,0,2,2,762494,12000000.0,0,miner
1FBaw8p6xdWFrctwnqnutsMKPCWhP9cahd,0,70646902,70646902,103,0,0,103,104,39998001,1358594.2692307692,0,miner
1FBDLQH7R9mEjRoZUuJFrgnUVeryi8cdgM,0,2800000,2800000,4,0,0,4,4,1523715,1400000.0,0,exchange
1FbECTpA939135vNa3Njt8fvHuidrNMFLS,0,3231600,3231600,6,0,0,6,6,2064275,1077200.0,0,miner
1FBeKjeMkYDco7Z8HCFScygN7oMBm779Nq,0,91793832,91793832,491,0,0,491,200,65459763,590528.21,1,gambling
1FBFRDeA7a3oQujKqXuUNtZ8HZVtLxYqor,0,395500,395500,2,0,0,2,2,762514,395500.0,0,services
1FBJkZFapFzkgMGUwngmdMwhVLF1jn6go4,0,46426731,46426731,12,0,0,12,12,4572468,7737788.5,0,miner
1FbKRMp92mgw823x6wJffAUB3f6tWuo2Cp,255010000,335010000,80000000,6,255010000,0,6,6,3327110,69168333.33333333,0,services
1FBpP9yCiYUsKvEWdv4DwXw91GsryGLC9D,0,5778959185,5778959185,1801,0,0,1801,200,74021600,4341157.85,0,exchange
1FBtT3GV5eb6VwgQ1467YU7ujwE5ThVnmm,0,1874261,1874261,4,0,0,4,4,1560332,937130.5,0,miner
1FC4RhjgwTkpqXQ2AQvu9oS5Pqdvahhi9Q,0,11558788,11558788,8,0,0,8,8,2834352,2889697.0,0,miner
1FC5UqDJMNX26Z1BPQ2329S1pqj7ZsN2wi,0,201469752,201469752,26,0,0,26,26,7099584,15497673.23076923,0,miner
1Fcd5qx6gBUaKsbSsDbTpCfN92r98JRq39,0,2750000,2750000,2,0,0,2,2,762515,2750000.0,0,exchange
1FCewJATsHeutEDs7LgiPH9DqMXaCrfnx,0,5408954456,5408954456,67,0,0,67,68,25041068,159086895.7647059,0,miner
1FcobGwnqrSXGmjyKRuBoz4tkipT4nFdsC,0,3160433900,3160433900,18,0,0,18,18,6331694,351159322.2222222,0,miner
1FCvXnSySSYMGXUYKQrG1mfrbsuD8yFZaQ,0,86703848,86703848,8,0,0,8,8,3038663,21675962.0,0,exchange
1Fd22Z3ibcfHsf7XduKexkQ6GPq8mzCgaP,0,89719000,89719000,2,0,0,2,2,1006804,89719000.0,0,coinjoin-like
1FdFkS6u2FpiDJQThVtvsHoJhjL5mP7hL9,0,31310801760,31310801760,241,0,0,241,200,69752331,282644383.67,0,miner
1FdhwT6qsP47i4EAqeyvAsHcxH6StgAEVv,1000,66537539030,66537538030,977,1000,0,977,200,47152647,99083676.7,0,miner
1FdHXmnpiugBNtfLVCsN9yxn7kMZ6JYeyK,0,50000,50000,2,0,0,2,2,762480,50000.0,0,miner
